ck+932.png,"(0, 0, 48, 48)",0,0,1,0,0,0,0,0,0
ck+933.png,"(0, 0, 48, 48)",0,0,1,0,0,0,0,0,0
ck+934.png,"(0, 0, 48, 48)",0,0,1,0,0,0,0,0,0
ck+935.png,"(0, 0, 48, 48)",0,0,1,0,0,0,0,0,0
ck+936.png,"(0, 0, 48, 48)",0,0,1,0,0,0,0,0,0
ck+937.png,"(0, 0, 48, 48)",0,0,1,0,0,0,0,0,0
ck+938.png,"(0, 0, 48, 48)",0,0,1,0,0,0,0,0,0
ck+939.png,"(0, 0, 48, 48)",0,0,0,1,0,0,0,0,0
ck+940.png,"(0, 0, 48, 48)",0,0,0,1,0,0,0,0,0
ck+941.png,"(0, 0, 48, 48)",0,0,0,1,0,0,0,0,0
ck+942.png,"(0, 0, 48, 48)",0,0,0,1,0,0,0,0,0
ck+943.png,"(0, 0, 48, 48)",0,0,0,1,0,0,0,0,0
ck+944.png,"(0, 0, 48, 48)",0,0,0,1,0,0,0,0,0
ck+945.png,"(0, 0, 48, 48)",0,0,0,1,0,0,0,0,0
ck+946.png,"(0, 0, 48, 48)",0,0,0,1,0,0,0,0,0
ck+947.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+948.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+949.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+950.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+951.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+952.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+953.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+954.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+955.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+956.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+957.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+958.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+959.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+960.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+961.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+962.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+963.png,"(0, 0, 48, 48)",0,0,0,0,1,0,0,0,0
ck+964.png,"(0, 0, 48, 48)",0,0,0,0,0,1,0,0,0
ck+965.png,"(0, 0, 48, 48)",0,0,0,0,0,1,0,0,0
ck+966.png,"(0, 0, 48, 48)",0,0,0,0,0,1,0,0,0
ck+967.png,"(0, 0, 48, 48)",0,0,0,0,0,1,0,0,0
ck+968.png,"(0, 0, 48, 48)",0,0,0,0,0,1,0,0,0
ck+969.png,"(0, 0, 48, 48)",0,0,0,0,0,1,0,0,0
ck+970.png,"(0, 0, 48, 48)",0,0,0,0,0,1,0,0,0
ck+971.png,"(0, 0, 48, 48)",0,0,0,0,0,0,1,0,0
ck+972.png,"(0, 0, 48, 48)",0,0,0,0,0,0,1,0,0
ck+973.png,"(0, 0, 48, 48)",0,0,0,0,0,0,1,0,0
ck+974.png,"(0, 0, 48, 48)",0,0,0,0,0,0,1,0,0
ck+975.png,"(0, 0, 48, 48)",0,0,0,0,0,0,1,0,0
ck+976.png,"(0, 0, 48, 48)",0,0,0,0,0,0,1,0,0
ck+977.png,"(0, 0, 48, 48)",0,0,0,0,0,0,1,0,0
ck+978.png,"(0, 0, 48, 48)",0,0,0,0,0,0,1,0,0
ck+979.png,"(0, 0, 48, 48)",0,0,0,0,0,0,1,0,0
ck+980.png,"(0, 0, 48, 48)",0,0,0,0,0,0,1,0,0
